enrollment_id,user_id,course_id,enrollment_date,status,progress_percent
E012626,S0615,C055,2025-02-26,enrolled,9
E012627,S0871,C043,2025-07-20,completed,72
E012628,S3445,C194,2024-06-27,in_progress,90
E012629,S1427,C025,2025-03-17,enrolled,66
E012630,S1718,C086,2025-04-02,in_progress,60
E012631,S2781,C100,2025-06-17,enrolled,70
E012632,S3230,C092,2024-12-15,enrolled,55
E012633,S1636,C048,2025-08-28,enrolled,32
E012634,S2921,C088,2024-09-05,enrolled,88
E012635,S0801,C133,2025-06-19,in_progress,30
E012636,S3583,C107,2023-11-11,enrolled,23
E012637,S0916,C014,2025-10-05,completed,39
E012638,S1856,C110,2025-04-03,in_progress,30
E012639,S1433,C136,2025-08-27,enrolled,97
E012640,S0298,C068,2024-08-01,enrolled,40
E012641,S0275,C047,2025-09-10,enrolled,25
E012642,S4786,C003,2025-06-19,enrolled,35
E012643,S2466,C169,2025-08-26,in_progress,44
E012644,S0067,C154,2024-07-05,enrolled,36
E012645,S0028,C025,2022-04-22,dropped,37
E012646,S1554,C128,2025-09-17,enrolled,70
E012647,S3264,C145,2025-04-24,completed,19
E012648,S2000,C177,2024-08-02,completed,33
E012649,S3250,C064,2025-08-30,in_progress,80
E012650,S4788,C137,2025-08-07,enrolled,74
E012651,S3143,C026,2025-04-02,in_progress,39
E012652,S3940,C185,2025-08-31,in_progress,46
E012653,S2432,C143,2023-03-21,enrolled,28
E012654,S2533,C173,2024-05-27,in_progress,42
E012655,S4132,C075,2024-04-02,in_progress,58
E012656,S2536,C173,2022-04-14,dropped,0
E012657,S3556,C048,2024-04-14,in_progress,30
E012658,S3030,C068,2025-04-23,in_progress,11
E012659,S1006,C121,2024-08-12,enrolled,58
E012660,S1444,C072,2023-10-19,completed,98
E012661,S4580,C004,2023-12-24,in_progress,39
E012662,S4998,C050,2025-07-20,enrolled,46
E012663,S1835,C166,2024-02-01,enrolled,26
E012664,S1280,C020,2024-11-24,in_progress,42
E012665,S1762,C082,2022-10-22,enrolled,56
E012666,S0529,C064,2024-12-10,completed,86
E012667,S0063,C050,2025-04-17,dropped,9
E012668,S4219,C053,2023-05-20,in_progress,49
E012669,S1704,C060,2024-01-30,completed,50
E012670,S3552,C159,2025-02-23,enrolled,34
E012671,S3046,C132,2024-08-25,completed,23
E012672,S2620,C111,2025-02-18,in_progress,12
E012673,S3179,C096,2025-06-24,enrolled,66
E012674,S2325,C190,2025-05-25,in_progress,48
E012675,S4541,C057,2023-04-03,in_progress,91
E012676,S3509,C168,2024-04-16,dropped,13
E012677,S3969,C109,2025-03-30,enrolled,55
E012678,S4499,C049,2024-05-01,enrolled,15
E012679,S0052,C110,2025-05-10,enrolled,87
E012680,S2368,C081,2025-08-08,enrolled,28
E012681,S0642,C160,2023-10-06,dropped,28
E012682,S0653,C185,2024-03-14,enrolled,21
E012683,S4209,C039,2022-08-11,in_progress,94
E012684,S0953,C159,2023-01-09,completed,73
E012685,S4147,C063,2024-12-03,in_progress,10
E012686,S2790,C053,2025-08-25,in_progress,14
E012687,S3975,C016,2021-12-14,in_progress,71
E012688,S1240,C186,2023-10-26,completed,63
E012689,S3496,C090,2025-09-03,completed,100
E012690,S3965,C152,2023-07-06,completed,52
E012691,S4899,C036,2025-10-20,enrolled,48
E012692,S3486,C023,2025-02-25,completed,43
E012693,S4413,C021,2024-06-04,in_progress,20
E012694,S3845,C167,2025-09-21,in_progress,92
E012695,S1079,C120,2025-09-01,in_progress,42
E012696,S0331,C198,2025-05-30,enrolled,40
E012697,S0551,C050,2023-11-29,enrolled,77
E012698,S1787,C196,2025-08-26,completed,19
E012699,S1314,C090,2021-11-10,enrolled,65
E012700,S3030,C192,2025-08-15,enrolled,3
E012701,S3707,C070,2025-01-03,completed,76
E012702,S0435,C055,2025-04-10,enrolled,70
E012703,S0841,C061,2023-09-04,in_progress,8
E012704,S3288,C179,2025-08-27,in_progress,35
E012705,S1112,C108,2023-06-11,enrolled,85
E012706,S4398,C200,2025-08-25,enrolled,47
E012707,S1066,C120,2025-01-13,enrolled,6
E012708,S0439,C147,2025-09-06,enrolled,26
E012709,S2457,C122,2025-04-30,completed,97
E012710,S1473,C016,2022-09-02,in_progress,55
E012711,S2018,C032,2022-08-21,in_progress,31
E012712,S3703,C092,2025-03-03,enrolled,10
E012713,S0053,C084,2024-11-05,enrolled,97
E012714,S1161,C014,2023-06-27,enrolled,19
E012715,S0395,C021,2025-04-23,dropped,10
E012716,S2205,C030,2025-07-01,enrolled,41
E012717,S1707,C194,2024-10-25,enrolled,73
E012718,S1421,C197,2025-10-09,in_progress,49
E012719,S3056,C106,2025-07-01,enrolled,17
E012720,S3538,C163,2024-08-10,completed,45
E012721,S3107,C080,2025-10-06,enrolled,63
E012722,S1680,C165,2023-03-09,enrolled,44
E012723,S2745,C078,2021-11-20,in_progress,83
E012724,S0056,C017,2025-10-22,enrolled,21
E012725,S1945,C199,2023-12-29,in_progress,71
E012726,S3442,C054,2024-10-28,completed,42
E012727,S3670,C086,2024-03-13,completed,75
E012728,S3645,C189,2024-10-30,completed,58
E012729,S4656,C165,2023-06-09,in_progress,19
E012730,S4209,C179,2025-07-20,completed,85
E012731,S4717,C096,2023-01-05,in_progress,54
E012732,S2060,C113,2025-04-28,completed,90
E012733,S2708,C081,2025-10-02,completed,51
E012734,S2925,C090,2025-02-07,in_progress,85
E012735,S1420,C163,2025-09-19,completed,71
E012736,S4711,C110,2025-07-26,enrolled,87
E012737,S4735,C012,2025-10-26,completed,48
E012738,S4440,C091,2025-10-04,in_progress,66
E012739,S1524,C140,2023-10-15,in_progress,38
E012740,S3910,C180,2025-07-01,enrolled,51
E012741,S3851,C040,2025-10-23,in_progress,6
E012742,S1626,C072,2023-06-02,dropped,23
E012743,S4772,C016,2025-04-03,dropped,12
E012744,S3875,C159,2022-02-22,completed,8
E012745,S0983,C175,2025-07-19,in_progress,82
E012746,S0790,C116,2025-08-26,enrolled,80
E012747,S2627,C049,2022-09-16,enrolled,31
E012748,S0303,C021,2024-06-01,dropped,3
E012749,S2500,C161,2021-12-24,completed,45
E012750,S0464,C086,2022-05-25,in_progress,2
E012751,S0962,C023,2024-08-14,completed,85
E012752,S3596,C100,2025-08-05,completed,37
E012753,S2230,C055,2024-06-08,completed,15
E012754,S3701,C159,2022-10-04,enrolled,46
E012755,S1107,C011,2023-10-10,completed,20
E012756,S3175,C001,2024-04-29,in_progress,44
E012757,S1431,C008,2025-06-17,in_progress,87
E012758,S1195,C119,2024-10-22,completed,26
E012759,S4125,C006,2024-02-15,enrolled,90
E012760,S0387,C169,2025-03-07,in_progress,64
E012761,S4337,C085,2022-12-25,enrolled,57
E012762,S0106,C112,2025-02-26,enrolled,84
E012763,S4945,C186,2024-12-12,in_progress,79
E012764,S4204,C077,2025-01-17,enrolled,34
E012765,S2291,C112,2022-02-16,enrolled,81
E012766,S0043,C109,2025-10-09,in_progress,65
E012767,S1421,C084,2025-09-12,completed,42
E012768,S2733,C118,2025-02-08,completed,53
E012769,S1748,C193,2025-05-10,enrolled,53
E012770,S4150,C166,2023-08-15,completed,4
E012771,S4751,C079,2025-08-31,in_progress,74
E012772,S3713,C125,2025-03-01,enrolled,0
E012773,S0412,C192,2023-04-15,dropped,1
E012774,S1835,C110,2024-01-08,completed,8
E012775,S2060,C042,2025-09-14,in_progress,35
E012776,S4035,C074,2023-05-22,enrolled,94
E012777,S4583,C109,2024-09-08,in_progress,24
E012778,S2388,C112,2025-02-02,in_progress,62
E012779,S1929,C180,2024-09-29,enrolled,67
E012780,S4992,C113,2025-03-26,completed,55
E012781,S1905,C003,2025-03-25,completed,1
E012782,S0465,C096,2025-03-10,completed,84
E012783,S0842,C153,2024-02-21,enrolled,48
E012784,S2213,C116,2024-08-22,enrolled,40
E012785,S4978,C083,2023-12-02,dropped,45
E012786,S3795,C090,2025-06-14,enrolled,57
E012787,S3293,C009,2025-03-22,completed,88
E012788,S2066,C172,2024-03-30,completed,27
E012789,S0218,C095,2025-07-22,completed,47
E012790,S1175,C099,2023-10-08,dropped,32
E012791,S0843,C188,2025-05-30,completed,0
E012792,S1132,C073,2025-02-04,completed,16
E012793,S2516,C136,2025-03-02,in_progress,100
E012794,S0386,C139,2023-10-15,completed,75
E012795,S0628,C058,2025-07-01,enrolled,54
E012796,S0874,C038,2025-07-09,in_progress,52
E012797,S2885,C050,2024-06-04,completed,76
E012798,S0199,C106,2021-09-12,in_progress,82
E012799,S2806,C165,2023-11-23,enrolled,62
E012800,S0233,C150,2023-11-07,completed,60
E012801,S3029,C058,2025-10-14,in_progress,14
E012802,S0770,C165,2025-10-16,enrolled,31
E012803,S0216,C160,2024-04-18,enrolled,23
E012804,S2005,C014,2022-09-14,completed,40
E012805,S2182,C022,2025-01-28,completed,93
E012806,S4697,C144,2023-06-21,enrolled,71
E012807,S1095,C121,2022-07-14,enrolled,34
E012808,S4480,C011,2024-08-11,completed,69
E012809,S0591,C156,2023-03-01,completed,37
E012810,S4585,C011,2023-02-05,completed,89
E012811,S4519,C162,2025-04-04,dropped,43
E012812,S4594,C001,2022-07-07,in_progress,91
E012813,S2660,C039,2025-10-10,enrolled,16
E012814,S1273,C142,2024-10-02,completed,1
E012815,S1892,C174,2025-06-14,in_progress,28
E012816,S1274,C099,2025-03-20,in_progress,68
E012817,S0450,C139,2024-06-07,in_progress,26
E012818,S4135,C172,2025-02-17,completed,28
E012819,S4865,C040,2022-12-09,enrolled,80
E012820,S2744,C184,2023-05-19,completed,8
E012821,S0197,C077,2023-12-14,completed,42
E012822,S3573,C014,2022-11-25,in_progress,23
E012823,S1712,C166,2025-07-25,enrolled,26
E012824,S0353,C094,2024-07-17,completed,55
E012825,S2118,C028,2025-06-18,enrolled,39
E012826,S1872,C011,2022-02-15,enrolled,23
E012827,S2541,C024,2025-06-19,completed,81
E012828,S4752,C003,2024-09-28,completed,47
E012829,S0702,C100,2022-11-06,in_progress,24
E012830,S0171,C059,2025-04-14,in_progress,63
E012831,S2239,C103,2022-04-18,enrolled,40
E012832,S2197,C184,2025-10-06,completed,58
E012833,S2049,C156,2025-04-07,completed,69
E012834,S3955,C133,2023-07-01,enrolled,39
E012835,S4744,C115,2024-03-22,in_progress,93
E012836,S4875,C121,2023-02-28,enrolled,36
E012837,S1505,C040,2024-05-19,in_progress,13
E012838,S0819,C119,2025-10-24,completed,10
E012839,S0494,C173,2024-10-09,enrolled,97
E012840,S3130,C097,2025-04-14,enrolled,4
E012841,S2245,C011,2025-02-15,completed,9
E012842,S1835,C041,2022-07-27,enrolled,100
E012843,S3244,C196,2024-11-25,enrolled,92
E012844,S1686,C035,2025-09-08,enrolled,43
E012845,S2226,C189,2025-07-12,enrolled,65
E012846,S1787,C152,2025-04-14,completed,17
E012847,S2299,C076,2025-03-23,in_progress,20
E012848,S0696,C158,2024-03-08,enrolled,57
E012849,S1400,C059,2025-05-11,enrolled,77
E012850,S2881,C109,2025-08-24,enrolled,57
E012851,S1186,C142,2024-12-15,dropped,45
E012852,S4384,C032,2024-07-10,enrolled,35
E012853,S2846,C112,2022-11-24,enrolled,50
E012854,S0840,C131,2025-09-07,in_progress,65
E012855,S1776,C158,2025-07-16,enrolled,53
E012856,S3286,C023,2024-10-07,enrolled,7
E012857,S0038,C082,2023-11-22,in_progress,16
E012858,S2291,C122,2023-10-17,in_progress,21
E012859,S2472,C006,2025-06-02,enrolled,48
E012860,S2320,C045,2023-05-03,completed,86
E012861,S4647,C117,2024-12-29,completed,99
E012862,S0878,C181,2024-09-18,enrolled,55
E012863,S2638,C117,2025-10-12,enrolled,28
E012864,S3488,C005,2025-10-23,enrolled,6
E012865,S1700,C183,2023-06-05,completed,4
E012866,S1438,C098,2024-07-21,in_progress,93
E012867,S0631,C168,2024-12-27,enrolled,83
E012868,S4831,C060,2025-05-11,in_progress,30
E012869,S0532,C057,2023-07-23,enrolled,70
E012870,S0658,C147,2025-02-24,dropped,22
E012871,S3318,C117,2025-03-27,enrolled,43
E012872,S3488,C118,2025-10-20,enrolled,99
E012873,S2634,C104,2023-07-06,enrolled,34
E012874,S2989,C081,2025-10-10,enrolled,72
E012875,S4193,C087,2025-09-21,enrolled,60
E012876,S1129,C065,2025-01-27,enrolled,100
E012877,S0654,C044,2024-05-08,in_progress,100
E012878,S3990,C196,2025-05-30,completed,7
E012879,S2546,C199,2023-06-21,completed,22
E012880,S1162,C094,2025-04-26,in_progress,28
E012881,S3417,C156,2025-04-19,enrolled,1
E012882,S4036,C166,2023-06-30,in_progress,71
E012883,S0009,C082,2024-11-12,completed,83
E012884,S1732,C009,2025-10-24,in_progress,87
E012885,S2217,C159,2023-09-05,enrolled,35
E012886,S1712,C174,2025-10-20,completed,50
E012887,S2947,C128,2025-01-09,enrolled,6
E012888,S0936,C008,2024-11-11,enrolled,99
E012889,S0378,C036,2025-07-07,in_progress,29
E012890,S3079,C018,2025-03-22,completed,18
E012891,S1058,C026,2024-11-20,completed,87
E012892,S3433,C051,2024-05-05,completed,14
E012893,S1301,C037,2023-12-13,completed,73
E012894,S1376,C157,2025-10-22,in_progress,51
E012895,S4743,C138,2024-11-22,in_progress,94
E012896,S1983,C109,2025-09-14,enrolled,67
E012897,S4577,C149,2023-02-07,in_progress,91
E012898,S3822,C189,2025-05-21,enrolled,53
E012899,S3525,C001,2022-12-02,dropped,49
E012900,S2405,C127,2022-10-12,completed,35
E012901,S1730,C076,2023-05-12,enrolled,38
E012902,S3839,C105,2025-08-28,completed,39
E012903,S0570,C130,2025-09-06,completed,43
E012904,S1972,C122,2024-12-19,dropped,23
E012905,S3660,C101,2021-07-19,enrolled,72
E012906,S2229,C140,2024-05-15,completed,38
E012907,S1667,C044,2023-10-04,completed,0
E012908,S3128,C129,2025-04-02,completed,99
E012909,S0170,C061,2021-10-31,completed,12
E012910,S0627,C153,2025-08-11,in_progress,98
E012911,S3296,C092,2025-09-03,enrolled,6
E012912,S0803,C169,2025-07-07,completed,44
E012913,S0642,C155,2023-10-22,enrolled,19
E012914,S0299,C091,2023-12-12,enrolled,49
E012915,S4091,C022,2024-12-31,enrolled,68
E012916,S0062,C035,2024-03-09,in_progress,36
E012917,S0745,C142,2022-08-22,in_progress,62
E012918,S4927,C151,2024-01-19,enrolled,62
E012919,S2121,C011,2025-09-25,in_progress,20
E012920,S4243,C131,2023-12-05,completed,25
E012921,S3850,C065,2024-04-14,completed,60
E012922,S0303,C074,2024-06-01,enrolled,67
E012923,S1300,C191,2025-07-20,enrolled,92
E012924,S0305,C106,2024-11-19,in_progress,79
E012925,S3746,C176,2025-07-20,enrolled,99
E012926,S0647,C191,2025-10-20,enrolled,18
E012927,S4616,C154,2025-04-18,enrolled,11
E012928,S2907,C055,2025-04-16,in_progress,30
E012929,S2196,C135,2024-04-04,dropped,35
E012930,S4092,C016,2025-01-11,in_progress,83
E012931,S3493,C019,2025-04-20,enrolled,8
E012932,S1700,C111,2025-01-13,enrolled,80
E012933,S0916,C102,2025-10-25,enrolled,73
E012934,S4955,C013,2025-08-12,completed,27
E012935,S4735,C184,2025-10-16,dropped,30
E012936,S0474,C085,2022-09-02,in_progress,51
E012937,S4467,C003,2025-09-12,enrolled,13
E012938,S3640,C094,2025-08-20,enrolled,75
E012939,S0636,C115,2024-02-07,enrolled,43
E012940,S0681,C136,2025-02-19,in_progress,46
E012941,S1696,C172,2025-07-08,enrolled,89
E012942,S4834,C108,2025-08-02,completed,20
E012943,S2296,C146,2025-10-13,enrolled,82
E012944,S4511,C145,2025-10-05,completed,55
E012945,S2802,C069,2025-05-11,dropped,22
E012946,S4459,C200,2023-01-04,enrolled,55
E012947,S1426,C196,2025-06-25,enrolled,29
E012948,S4980,C108,2025-02-24,enrolled,75
E012949,S1667,C102,2022-06-25,in_progress,98
E012950,S2976,C199,2025-06-14,enrolled,62
E012951,S0833,C123,2025-06-07,in_progress,14
E012952,S3821,C137,2025-08-04,enrolled,12
E012953,S4968,C156,2023-01-15,in_progress,28
E012954,S4789,C200,2024-03-28,enrolled,13
E012955,S2334,C106,2024-06-21,in_progress,41
E012956,S4261,C117,2024-12-24,enrolled,45
E012957,S0215,C049,2024-09-30,in_progress,76
E012958,S2442,C033,2021-09-09,in_progress,94
E012959,S1087,C132,2022-08-21,in_progress,14
E012960,S1731,C033,2025-04-11,in_progress,50
E012961,S3490,C049,2025-08-31,enrolled,6
E012962,S0548,C139,2025-08-25,completed,80
E012963,S2537,C002,2022-09-15,enrolled,89
E012964,S4236,C150,2025-08-06,dropped,48
E012965,S4134,C034,2025-09-18,enrolled,23
E012966,S1089,C117,2025-02-17,completed,51
E012967,S1431,C038,2025-03-04,completed,49
E012968,S1434,C126,2025-04-16,in_progress,18
E012969,S3359,C200,2025-04-30,enrolled,0
E012970,S3082,C181,2023-08-01,enrolled,58
E012971,S3229,C139,2025-09-21,enrolled,9
E012972,S1397,C177,2024-10-21,enrolled,27
E012973,S3797,C137,2024-04-12,enrolled,24
E012974,S2604,C145,2024-04-26,in_progress,17
E012975,S3952,C171,2023-02-03,enrolled,98
E012976,S0624,C146,2024-08-07,enrolled,81
E012977,S1399,C047,2022-11-12,enrolled,53
E012978,S0557,C006,2024-10-29,enrolled,16
E012979,S3511,C070,2025-03-12,completed,5
E012980,S0226,C015,2024-03-23,in_progress,27
E012981,S4697,C171,2022-02-01,completed,57
E012982,S3934,C046,2025-09-02,in_progress,54
E012983,S2106,C122,2024-09-09,completed,94
E012984,S3777,C191,2023-02-06,completed,3
E012985,S1100,C176,2025-10-19,in_progress,79
E012986,S1547,C186,2025-01-21,enrolled,25
E012987,S1775,C112,2023-11-05,enrolled,87
E012988,S2619,C176,2025-10-23,enrolled,84
E012989,S3436,C138,2023-11-09,enrolled,9
E012990,S0087,C091,2025-07-21,enrolled,88
E012991,S1984,C200,2025-07-24,enrolled,61
E012992,S1489,C068,2024-10-16,enrolled,57
E012993,S1950,C070,2023-05-10,completed,97
E012994,S3224,C163,2025-07-20,completed,64
E012995,S0128,C021,2024-09-04,enrolled,47
E012996,S4713,C141,2022-01-03,enrolled,51
E012997,S0985,C045,2025-04-01,completed,5
E012998,S2141,C053,2023-12-18,enrolled,57
E012999,S2462,C036,2023-10-25,completed,33
E013000,S4271,C183,2024-10-09,in_progress,61
E013001,S1838,C005,2025-06-05,enrolled,73
E013002,S3892,C067,2023-06-13,completed,31
E013003,S2553,C016,2025-08-20,in_progress,68
E013004,S3253,C022,2025-01-30,enrolled,38
E013005,S2183,C168,2024-04-08,enrolled,67
E013006,S4000,C144,2025-08-05,enrolled,13
E013007,S1181,C003,2025-02-15,enrolled,20
E013008,S0119,C116,2025-06-04,in_progress,24
E013009,S3290,C011,2023-08-21,enrolled,49
E013010,S0101,C007,2024-08-04,in_progress,9
E013011,S0233,C019,2025-09-19,enrolled,13
E013012,S4168,C154,2025-09-28,in_progress,81
E013013,S1304,C133,2023-05-03,enrolled,57
E013014,S1188,C186,2024-12-19,in_progress,79
E013015,S4170,C023,2025-06-25,enrolled,46
E013016,S1928,C099,2025-06-29,enrolled,45
E013017,S1509,C131,2024-08-14,completed,84
E013018,S0873,C064,2025-03-23,completed,11
E013019,S3671,C079,2024-09-06,enrolled,70
E013020,S1495,C062,2025-05-12,enrolled,18
E013021,S4311,C031,2024-07-12,enrolled,84
E013022,S0206,C070,2025-06-08,enrolled,40
E013023,S1691,C011,2025-01-09,enrolled,95
E013024,S1448,C162,2025-01-23,enrolled,53
E013025,S4116,C113,2025-08-25,in_progress,26
E013026,S3171,C007,2023-10-21,in_progress,57
E013027,S0316,C022,2024-10-18,in_progress,77
E013028,S4830,C027,2024-03-14,enrolled,87
E013029,S3105,C070,2024-11-02,enrolled,64
E013030,S1156,C027,2024-09-21,enrolled,48
E013031,S1504,C007,2021-06-02,enrolled,82
E013032,S4649,C043,2025-06-24,in_progress,69
E013033,S4208,C075,2023-03-28,in_progress,4
E013034,S2456,C059,2023-10-18,enrolled,91
E013035,S0841,C138,2025-09-23,enrolled,76
E013036,S4786,C084,2024-07-05,in_progress,25
E013037,S4977,C107,2022-12-27,in_progress,82
E013038,S2106,C159,2024-02-14,enrolled,52
E013039,S0444,C107,2024-12-20,enrolled,8
E013040,S3100,C176,2025-09-06,enrolled,14
E013041,S3023,C035,2025-09-14,in_progress,3
E013042,S1143,C151,2025-03-17,enrolled,60
E013043,S0939,C159,2022-08-21,enrolled,36
E013044,S4553,C112,2021-06-18,enrolled,84
E013045,S2869,C171,2024-06-21,in_progress,85
E013046,S2920,C018,2025-07-17,in_progress,45
E013047,S4491,C194,2023-07-29,dropped,2
E013048,S1064,C072,2025-05-05,in_progress,72
E013049,S2181,C021,2025-06-07,enrolled,24
E013050,S1077,C123,2023-08-08,enrolled,90
E013051,S0944,C003,2023-08-22,completed,98
E013052,S0250,C102,2025-04-10,enrolled,74
E013053,S1213,C063,2025-08-24,completed,62
E013054,S0818,C107,2024-06-25,enrolled,40
E013055,S0821,C183,2024-12-08,enrolled,45
E013056,S1949,C187,2023-09-13,enrolled,12
E013057,S1177,C096,2024-07-07,enrolled,14
E013058,S4285,C018,2024-09-18,dropped,38
E013059,S2515,C036,2025-04-05,enrolled,15
E013060,S3333,C076,2025-07-18,enrolled,23
E013061,S0310,C131,2025-02-27,in_progress,12
E013062,S4412,C181,2025-07-14,enrolled,61
E013063,S0419,C182,2024-04-21,in_progress,37
E013064,S0306,C086,2024-05-24,enrolled,25
E013065,S2534,C157,2024-05-14,completed,29
E013066,S4961,C046,2025-01-23,completed,28
E013067,S4053,C173,2025-09-19,enrolled,86
E013068,S3396,C120,2025-04-22,enrolled,5
E013069,S1095,C054,2022-04-14,in_progress,24
E013070,S4945,C179,2023-06-02,enrolled,2
E013071,S2244,C147,2023-10-23,enrolled,94
E013072,S0793,C167,2025-04-09,enrolled,3
E013073,S4123,C058,2024-02-07,completed,55
E013074,S2661,C123,2024-01-10,enrolled,43
E013075,S4354,C073,2023-10-31,completed,78
E013076,S1652,C195,2023-06-25,completed,78
E013077,S3129,C173,2024-12-25,enrolled,39
E013078,S4372,C186,2025-03-14,enrolled,37
E013079,S2187,C173,2025-01-25,enrolled,60
E013080,S3732,C063,2025-07-04,enrolled,32
E013081,S4949,C048,2025-04-05,enrolled,30
E013082,S2127,C104,2024-09-26,in_progress,41
E013083,S2565,C055,2023-11-21,enrolled,62
E013084,S3374,C139,2024-02-28,in_progress,100
E013085,S1488,C103,2023-06-27,completed,44
E013086,S1222,C135,2025-06-25,completed,37
E013087,S1041,C183,2025-04-28,enrolled,54
E013088,S4462,C047,2025-06-11,in_progress,8
E013089,S2762,C062,2024-12-17,enrolled,20
E013090,S4307,C128,2023-01-22,in_progress,19
E013091,S1652,C054,2023-06-28,completed,86
E013092,S0869,C103,2025-01-29,completed,53
E013093,S4934,C002,2024-05-19,in_progress,100
E013094,S3836,C123,2024-11-10,enrolled,63
E013095,S3028,C149,2024-06-30,enrolled,90
E013096,S4265,C018,2023-09-04,completed,95
E013097,S4542,C038,2023-05-10,in_progress,89
E013098,S4949,C100,2025-01-08,enrolled,11
E013099,S0440,C123,2022-09-23,dropped,27
E013100,S3294,C041,2025-07-12,enrolled,63
E013101,S3571,C146,2025-09-14,completed,81
E013102,S1671,C115,2025-06-24,dropped,42
E013103,S4711,C060,2022-04-25,enrolled,53
E013104,S0177,C076,2025-01-27,enrolled,73
E013105,S3538,C126,2024-07-05,enrolled,82
